"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"31538","Sudan (former)","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",54,"Veg"
"31540","Iceland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"31541","Dominican Republic","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"31547","Sri Lanka","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"31557","Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",39,"Veg"
"31566","Belgium","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"31571","Israel","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",29,"Veg"
"31592","France","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",17,"Veg"
"31595","Ecuador","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"31598","Switzerland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"31599","Benin","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",98,"Veg"
"31613","Algeria","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"31622","Djibouti","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"31626","Kenya","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"31629","China, Taiwan Province of","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",22,"Veg"
"31630","Grenada","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",9,"Veg"
"31633","Norway","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"31637","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"31638","Georgia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"31640","Europe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"31641","CANAME","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7.87965023211903,"Veg"
"31642","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",24,"Veg"
"31646","CEEAEU","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",10.279566119485,"Veg"
"31650","Zambia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",74,"Veg"
"31651","Slovakia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",9,"Veg"
"31665","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"31668","Middle Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",88,"Veg"
"31670","Bahamas","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"31671","Pakistan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"31675","Sweden","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",18,"Veg"
"31692","Western Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",52,"Veg"
"31693","European Union","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"31698","Canada","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",42,"Veg"
"31708","Ethiopia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"31709","Greece","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"31713","Somalia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"31715","Belize","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"31717","Bulgaria","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"31728","Malaysia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",26,"Veg"
"31736","Land Locked Developing Countries","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",34,"Veg"
"31742","Barbados","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",33,"Veg"
"31745","Eastern Asia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",37,"Veg"
"31749","Liberia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"31750","Western Asia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"31754","Northern Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",18,"Veg"
"31757","Thailand","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"31762","Brunei Darussalam","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",32,"Veg"
"31766","Luxembourg","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"31775","Slovenia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",10,"Veg"
"31778","Serbia and Montenegro","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"31787","Kuwait","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"31790","New Zealand","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",22,"Veg"
"31791","Western Europe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",16,"Veg"
"31795","Chile","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"31798","Northern America","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",51,"Veg"
"31802","Saudi Arabia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"31803","Central America","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",17,"Veg"
"31809","Small Island Developing States","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"31811","Rwanda","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"31820","New Caledonia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",16,"Veg"
"31826","Italy","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"31834","Polynesia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",23,"Veg"
"31843","Swaziland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"31846","Cuba","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"31848","HIGHIN","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",27.8101727372366,"Veg"
"31862","Maldives","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"31867","Jordan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",18,"Veg"
"31870","China, Hong Kong SAR","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",19,"Veg"
"31871","Australia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",17,"Veg"
"31880","Micronesia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"31881","Lao People's Democratic Republic","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",32,"Veg"
"31882","Nicaragua","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",28,"Veg"
"31912","Congo","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",37,"Veg"
"31913","Libya","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"31920","Montenegro","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",10,"Veg"
"31922","Angola","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",34,"Veg"
"31927","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",38,"Veg"
"31936","Belarus","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"31937","Senegal","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",57,"Veg"
"31953","Indonesia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",44,"Veg"
"31956","Bosnia and Herzegovina","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"31959","Honduras","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"31960","Hungary","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"31961","SOASIA","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0.924459301978515,"Veg"
"31966","Guinea","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",54,"Veg"
"31973","Estonia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"31975","South-Eastern Asia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",32,"Veg"
"31979","Chad","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",202,"Veg"
"31983","Gambia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",65,"Veg"
"31985","Seychelles","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"31988","Mongolia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"31990","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"31992","Tunisia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"32010","Mauritania","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"32012","Armenia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"32018","Solomon Islands","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"32022","Guyana","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",19,"Veg"
"32026","Austria","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"32028","Portugal","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"32029","Botswana","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32030","Suriname","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32034","Morocco","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"32043","Niger","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",129,"Veg"
"32044","Fiji","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",14,"Veg"
"32046","Russian Federation","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32049","Melanesia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",21,"Veg"
"32059","SOTRLA","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7.20289663606716,"Veg"
"32064","United Republic of Tanzania","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",97,"Veg"
"32073","Tajikistan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"32077","Lithuania","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"32079","Egypt","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",15,"Veg"
"32088","Guatemala","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"32089","Kiribati","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"32098","Panama","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"32101","Oceania","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",18,"Veg"
"32104","Yemen","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"32108","Sierra Leone","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",66,"Veg"
"32110","Burkina Faso","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",164,"Veg"
"32112","Saint Lucia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",3,"Veg"
"32117","Central Asia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"32120","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",25,"Veg"
"32126","Burundi","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"32131","Syrian Arab Republic","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"32141","Uzbekistan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"32145","Southern Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"32151","Myanmar","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",35,"Veg"
"32163","Finland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",16,"Veg"
"32165","China","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",41,"Veg"
"32171","Southern Europe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"32174","Kyrgyzstan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"32178","Gabon","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",133,"Veg"
"32184","Denmark","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"32190","Americas","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",25,"Veg"
"32192","Zimbabwe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",33,"Veg"
"32195","Mozambique","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"32202","Togo","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",59,"Veg"
"32213","Mexico","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",20,"Veg"
"32218","Costa Rica","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",9,"Veg"
"32219","China, mainland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",41,"Veg"
"32226","Poland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",6,"Veg"
"32228","Czech Republic","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32232","Albania","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"32237","Uganda","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",69,"Veg"
"32238","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"32250","Mali","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",10,"Veg"
"32258","Ireland","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",21,"Veg"
"32259","Eritrea","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",2,"Veg"
"32260","Sao Tome and Principe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",0,"Veg"
"32262","Namibia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"32263","Samoa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",40,"Veg"
"32264","Ukraine","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32265","Lebanon","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",16,"Veg"
"32268","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",1,"Veg"
"32272","French Polynesia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32274","United Kingdom","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",29,"Veg"
"32278","Croatia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",12,"Veg"
"32279","Brazil","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",8,"Veg"
"32283","Spain","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"32289","Ghana","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",85,"Veg"
"32292","Eastern Europe","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",10,"Veg"
"32294","Jamaica","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",22,"Veg"
"32298","Malta","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",19,"Veg"
"32306","Philippines","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",9,"Veg"
"32313","Eastern Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",34,"Veg"
"32317","Trinidad and Tobago","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",16,"Veg"
"32319","India","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",4,"Veg"
"32335","Australia & New Zealand","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",18,"Veg"
"32338","CALACA","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11.4503154029013,"Veg"
"32342","Viet Nam","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",42,"Veg"
"32346","South Africa","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",7,"Veg"
"32353","Guinea-Bissau","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",23,"Veg"
"32355","Haiti","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",21,"Veg"
"32360","Bermuda","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",17,"Veg"
"32361","Kazakhstan","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",5,"Veg"
"32362","Cambodia","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",13,"Veg"
"32365","Uruguay","Food supply (kcal/capita/day)","Groundnuts (Shelled Eq)",11,"Veg"
"33173","United Arab Emirates","Food supply (kcal/capita/day)","Lemons, Limes and products",2,"Veg"
"33176","Panama","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33181","Mozambique","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33186","New Caledonia","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33193","Suriname","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33195","Burkina Faso","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33199","Malaysia","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33204","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Lemons, Limes and products",3,"Veg"
"33207","Portugal","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33211","Indonesia","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33214","Algeria","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33218","Cameroon","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33223","Antigua and Barbuda","Food supply (kcal/capita/day)","Lemons, Limes and products",2,"Veg"
"33228","Kazakhstan","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33230","Maldives","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33232","Iceland","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33234","Austria","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33242","Iraq","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33244","Jordan","Food supply (kcal/capita/day)","Lemons, Limes and products",2,"Veg"
"33245","Mali","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33250","South America","Food supply (kcal/capita/day)","Lemons, Limes and products",2,"Veg"
"33251","CEEAEU","Food supply (kcal/capita/day)","Lemons, Limes and products",0.954064197229511,"Veg"
"33253","Togo","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33266","Southern Asia","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33267","Senegal","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33268","Estonia","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33274","SUSAAF","Food supply (kcal/capita/day)","Lemons, Limes and products",0.141022022730231,"Veg"
"33286","Land Locked Developing Countries","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33287","Liberia","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33289","Oceania","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33293","Saudi Arabia","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33294","Ghana","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33295","Slovakia","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33297","Djibouti","Food supply (kcal/capita/day)","Lemons, Limes and products",1,"Veg"
"33298","Philippines","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
"33303","Least Developed Countries","Food supply (kcal/capita/day)","Lemons, Limes and products",0,"Veg"
