"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"5191","Land Locked Developing Countries","Food supply (kcal/capita/day)","Beans",27,"Veg"
"5192","Kyrgyzstan","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5197","Belize","Food supply (kcal/capita/day)","Beans",54,"Veg"
"5198","Jordan","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5205","Paraguay","Food supply (kcal/capita/day)","Beans",66,"Veg"
"5207","Small Island Developing States","Food supply (kcal/capita/day)","Beans",72,"Veg"
"5214","Lesotho","Food supply (kcal/capita/day)","Beans",71,"Veg"
"5215","Northern Europe","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5218","Malaysia","Food supply (kcal/capita/day)","Beans",12,"Veg"
"5223","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5228","Netherlands","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5234","Denmark","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5235","Honduras","Food supply (kcal/capita/day)","Beans",95,"Veg"
"5245","Asia","Food supply (kcal/capita/day)","Beans",15,"Veg"
"5250","Melanesia","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5251","Swaziland","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5255","Cyprus","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5262","Oceania","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5265","Chile","Food supply (kcal/capita/day)","Beans",12,"Veg"
"5269","Mongolia","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5272","Chad","Food supply (kcal/capita/day)","Beans",44,"Veg"
"5275","Polynesia","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5286","China, Macao SAR","Food supply (kcal/capita/day)","Beans",7,"Veg"
"5293","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5298","Cuba","Food supply (kcal/capita/day)","Beans",144,"Veg"
"5299","India","Food supply (kcal/capita/day)","Beans",32,"Veg"
"5301","China, mainland","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5303","Indonesia","Food supply (kcal/capita/day)","Beans",13,"Veg"
"5304","Uganda","Food supply (kcal/capita/day)","Beans",91,"Veg"
"5307","European Union","Food supply (kcal/capita/day)","Beans",7,"Veg"
"5315","CEEAEU","Food supply (kcal/capita/day)","Beans",5.44099286019406,"Veg"
"5320","Portugal","Food supply (kcal/capita/day)","Beans",20,"Veg"
"5330","Rwanda","Food supply (kcal/capita/day)","Beans",250,"Veg"
"5331","Southern Asia","Food supply (kcal/capita/day)","Beans",26,"Veg"
"5332","Canada","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5334","Dominican Republic","Food supply (kcal/capita/day)","Beans",72,"Veg"
"5336","Czech Republic","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5346","Burundi","Food supply (kcal/capita/day)","Beans",240,"Veg"
"5348","New Caledonia","Food supply (kcal/capita/day)","Beans",5,"Veg"
"5352","Tajikistan","Food supply (kcal/capita/day)","Beans",14,"Veg"
"5354","Southern Europe","Food supply (kcal/capita/day)","Beans",19,"Veg"
"5357","Tunisia","Food supply (kcal/capita/day)","Beans",6,"Veg"
"5359","Malta","Food supply (kcal/capita/day)","Beans",13,"Veg"
"5366","Sweden","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5368","Thailand","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5376","Brunei Darussalam","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5383","Estonia","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5390","Uzbekistan","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5391","El Salvador","Food supply (kcal/capita/day)","Beans",142,"Veg"
"5400","Côte d'Ivoire","Food supply (kcal/capita/day)","Beans",16,"Veg"
"5401","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Beans",30,"Veg"
"5409","Nicaragua","Food supply (kcal/capita/day)","Beans",184,"Veg"
"5417","Egypt","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5424","Guyana","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5429","Italy","Food supply (kcal/capita/day)","Beans",17,"Veg"
"5430","Ghana","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5431","South Africa","Food supply (kcal/capita/day)","Beans",20,"Veg"
"5434","China, Hong Kong SAR","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5436","Albania","Food supply (kcal/capita/day)","Beans",44,"Veg"
"5440","Peru","Food supply (kcal/capita/day)","Beans",17,"Veg"
"5444","Kenya","Food supply (kcal/capita/day)","Beans",115,"Veg"
"5445","Jamaica","Food supply (kcal/capita/day)","Beans",30,"Veg"
"5453","Luxembourg","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5460","Saudi Arabia","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5465","Costa Rica","Food supply (kcal/capita/day)","Beans",97,"Veg"
"5475","CANAME","Food supply (kcal/capita/day)","Beans",13.9589266374432,"Veg"
"5480","Algeria","Food supply (kcal/capita/day)","Beans",19,"Veg"
"5483","United States of America","Food supply (kcal/capita/day)","Beans",28,"Veg"
"5496","Northern America","Food supply (kcal/capita/day)","Beans",26,"Veg"
"5504","South America","Food supply (kcal/capita/day)","Beans",86,"Veg"
"5515","Western Africa","Food supply (kcal/capita/day)","Beans",6,"Veg"
"5516","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Beans",49,"Veg"
"5526","Pakistan","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5530","Madagascar","Food supply (kcal/capita/day)","Beans",23,"Veg"
"5535","Eastern Europe","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5550","United Kingdom","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5555","Myanmar","Food supply (kcal/capita/day)","Beans",30,"Veg"
"5557","United Republic of Tanzania","Food supply (kcal/capita/day)","Beans",111,"Veg"
"5566","China, Taiwan Province of","Food supply (kcal/capita/day)","Beans",17,"Veg"
"5569","Kuwait","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5582","Philippines","Food supply (kcal/capita/day)","Beans",7,"Veg"
"5585","Nepal","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5586","Guinea-Bissau","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5594","Croatia","Food supply (kcal/capita/day)","Beans",6,"Veg"
"5595","Slovakia","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5598","Botswana","Food supply (kcal/capita/day)","Beans",30,"Veg"
"5605","Western Asia","Food supply (kcal/capita/day)","Beans",13,"Veg"
"5618","Bangladesh","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5629","Zimbabwe","Food supply (kcal/capita/day)","Beans",28,"Veg"
"5636","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Beans",28,"Veg"
"5639","Slovenia","Food supply (kcal/capita/day)","Beans",11,"Veg"
"5641","Romania","Food supply (kcal/capita/day)","Beans",15,"Veg"
"5644","Serbia","Food supply (kcal/capita/day)","Beans",44,"Veg"
"5651","Niger","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5653","Saint Lucia","Food supply (kcal/capita/day)","Beans",29,"Veg"
"5655","Zambia","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5661","Mexico","Food supply (kcal/capita/day)","Beans",72,"Veg"
"5662","Guinea","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5670","Fiji","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5673","Australia & New Zealand","Food supply (kcal/capita/day)","Beans",3,"Veg"
"5678","Vanuatu","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5680","SOASIA","Food supply (kcal/capita/day)","Beans",6.39688649299617,"Veg"
"5683","Lebanon","Food supply (kcal/capita/day)","Beans",13,"Veg"
"5686","Norway","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5690","Grenada","Food supply (kcal/capita/day)","Beans",11,"Veg"
"5698","Benin","Food supply (kcal/capita/day)","Beans",64,"Veg"
"5707","Uruguay","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5711","Caribbean","Food supply (kcal/capita/day)","Beans",85,"Veg"
"5713","Argentina","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5716","SUSAAF","Food supply (kcal/capita/day)","Beans",36.3709597394748,"Veg"
"5721","Malawi","Food supply (kcal/capita/day)","Beans",57,"Veg"
"5723","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Beans",16,"Veg"
"5726","Eastern Asia","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5740","ESEASP","Food supply (kcal/capita/day)","Beans",14.9083796361677,"Veg"
"5750","Montenegro","Food supply (kcal/capita/day)","Beans",35,"Veg"
"5751","Barbados","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5759","Yemen","Food supply (kcal/capita/day)","Beans",11,"Veg"
"5764","Central African Republic","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5768","Nigeria","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5769","Sri Lanka","Food supply (kcal/capita/day)","Beans",13,"Veg"
"5777","Switzerland","Food supply (kcal/capita/day)","Beans",2,"Veg"
"5779","Cambodia","Food supply (kcal/capita/day)","Beans",45,"Veg"
"5786","Australia","Food supply (kcal/capita/day)","Beans",1,"Veg"
"5787","Israel","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5797","Mauritius","Food supply (kcal/capita/day)","Beans",9,"Veg"
"5806","Ecuador","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5810","South-Eastern Asia","Food supply (kcal/capita/day)","Beans",15,"Veg"
"5814","HIGHIN","Food supply (kcal/capita/day)","Beans",14.8685721264167,"Veg"
"5825","Western Europe","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5830","Dominica","Food supply (kcal/capita/day)","Beans",10,"Veg"
"5831","Iraq","Food supply (kcal/capita/day)","Beans",4,"Veg"
"5835","Cabo Verde","Food supply (kcal/capita/day)","Beans",64,"Veg"
"5841","Mauritania","Food supply (kcal/capita/day)","Beans",29,"Veg"
"5842","Belgium","Food supply (kcal/capita/day)","Beans",7,"Veg"
"5843","Middle Africa","Food supply (kcal/capita/day)","Beans",73,"Veg"
"5844","Serbia and Montenegro","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5854","Turkey","Food supply (kcal/capita/day)","Beans",27,"Veg"
"5858","Gabon","Food supply (kcal/capita/day)","Beans",0,"Veg"
"5862","Seychelles","Food supply (kcal/capita/day)","Beans",8,"Veg"
"5869","Lao People's Democratic Republic","Food supply (kcal/capita/day)","Beans",7,"Veg"
"5871","Ireland","Food supply (kcal/capita/day)","Beans",14,"Veg"
"5873","Panama","Food supply (kcal/capita/day)","Beans",17,"Veg"
"5892","World","Food supply (kcal/capita/day)","Beans",23,"Veg"
"5903","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Beer",0,"nonveg"
"5904","Africa","Food supply (kcal/capita/day)","Beer",14,"nonveg"
"5906","Saudi Arabia","Food supply (kcal/capita/day)","Beer",0,"nonveg"
"5909","Mozambique","Food supply (kcal/capita/day)","Beer",8,"nonveg"
"5912","Suriname","Food supply (kcal/capita/day)","Beer",48,"nonveg"
"5913","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Beer",0,"nonveg"
"5915","Central America","Food supply (kcal/capita/day)","Beer",45,"nonveg"
"5916","Nepal","Food supply (kcal/capita/day)","Beer",2,"nonveg"
"5922","Sierra Leone","Food supply (kcal/capita/day)","Beer",4,"nonveg"
"5927","Antigua and Barbuda","Food supply (kcal/capita/day)","Beer",18,"nonveg"
"5932","Egypt","Food supply (kcal/capita/day)","Beer",2,"nonveg"
"5934","Togo","Food supply (kcal/capita/day)","Beer",7,"nonveg"
"5936","Jordan","Food supply (kcal/capita/day)","Beer",1,"nonveg"
"5937","Uganda","Food supply (kcal/capita/day)","Beer",11,"nonveg"
"5938","Burkina Faso","Food supply (kcal/capita/day)","Beer",7,"nonveg"
"5942","South-Eastern Asia","Food supply (kcal/capita/day)","Beer",10,"nonveg"
"5944","Estonia","Food supply (kcal/capita/day)","Beer",132,"nonveg"
"5945","Panama","Food supply (kcal/capita/day)","Beer",75,"nonveg"
"5958","Algeria","Food supply (kcal/capita/day)","Beer",5,"nonveg"
"5963","Guinea","Food supply (kcal/capita/day)","Beer",3,"nonveg"
"5972","Poland","Food supply (kcal/capita/day)","Beer",128,"nonveg"
"5973","Mali","Food supply (kcal/capita/day)","Beer",1,"nonveg"
"5975","Albania","Food supply (kcal/capita/day)","Beer",38,"nonveg"
"5976","Turkmenistan","Food supply (kcal/capita/day)","Beer",1,"nonveg"
"5985","Gabon","Food supply (kcal/capita/day)","Beer",87,"nonveg"
"5986","United Kingdom","Food supply (kcal/capita/day)","Beer",106,"nonveg"
"5987","Bangladesh","Food supply (kcal/capita/day)","Beer",0,"nonveg"
"5988","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Beer",6,"nonveg"
"5997","Switzerland","Food supply (kcal/capita/day)","Beer",77,"nonveg"
"6003","Lebanon","Food supply (kcal/capita/day)","Beer",12,"nonveg"
"6007","Slovakia","Food supply (kcal/capita/day)","Beer",98,"nonveg"
"6011","Melanesia","Food supply (kcal/capita/day)","Beer",24,"nonveg"
"6015","Slovenia","Food supply (kcal/capita/day)","Beer",109,"nonveg"
"6019","Solomon Islands","Food supply (kcal/capita/day)","Beer",18,"nonveg"
"6022","Djibouti","Food supply (kcal/capita/day)","Beer",3,"nonveg"
"6024","Colombia","Food supply (kcal/capita/day)","Beer",40,"nonveg"
"6025","Benin","Food supply (kcal/capita/day)","Beer",13,"nonveg"
"6030","Lithuania","Food supply (kcal/capita/day)","Beer",145,"nonveg"
"6031","Guyana","Food supply (kcal/capita/day)","Beer",26,"nonveg"
"6056","Spain","Food supply (kcal/capita/day)","Beer",101,"nonveg"
"6057","Namibia","Food supply (kcal/capita/day)","Beer",123,"nonveg"
"6059","Paraguay","Food supply (kcal/capita/day)","Beer",47,"nonveg"
"6063","Morocco","Food supply (kcal/capita/day)","Beer",3,"nonveg"
"6068","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","Beer",3,"nonveg"
"6070","Central African Republic","Food supply (kcal/capita/day)","Beer",5,"nonveg"
"6072","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Beer",36,"nonveg"
"6075","Belarus","Food supply (kcal/capita/day)","Beer",70,"nonveg"
"6078","SOASIA","Food supply (kcal/capita/day)","Beer",0.140964315098536,"nonveg"
"6079","Brunei Darussalam","Food supply (kcal/capita/day)","Beer",14,"nonveg"
"6080","Austria","Food supply (kcal/capita/day)","Beer",144,"nonveg"
"6081","Kazakhstan","Food supply (kcal/capita/day)","Beer",41,"nonveg"
"6086","Montenegro","Food supply (kcal/capita/day)","Beer",16,"nonveg"
"6087","China, Hong Kong SAR","Food supply (kcal/capita/day)","Beer",26,"nonveg"
"6089","Afghanistan","Food supply (kcal/capita/day)","Beer",0,"nonveg"
"6092","Bermuda","Food supply (kcal/capita/day)","Beer",82,"nonveg"
"6096","Czech Republic","Food supply (kcal/capita/day)","Beer",183,"nonveg"
"6098","Bahamas","Food supply (kcal/capita/day)","Beer",6,"nonveg"
"6099","Jamaica","Food supply (kcal/capita/day)","Beer",29,"nonveg"
"6100","Costa Rica","Food supply (kcal/capita/day)","Beer",14,"nonveg"
"6103","Land Locked Developing Countries","Food supply (kcal/capita/day)","Beer",11,"nonveg"
"6105","Chad","Food supply (kcal/capita/day)","Beer",4,"nonveg"
"6111","Uruguay","Food supply (kcal/capita/day)","Beer",27,"nonveg"
"6113","Thailand","Food supply (kcal/capita/day)","Beer",38,"nonveg"
"6119","Philippines","Food supply (kcal/capita/day)","Beer",12,"nonveg"
"6121","Tunisia","Food supply (kcal/capita/day)","Beer",9,"nonveg"
"6123","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Beer",9,"nonveg"
"6129","SOTRLA","Food supply (kcal/capita/day)","Beer",59.2041837782341,"nonveg"
"6134","South Africa","Food supply (kcal/capita/day)","Beer",74,"nonveg"
"6142","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Beer",37,"nonveg"
"6143","Eastern Asia","Food supply (kcal/capita/day)","Beer",45,"nonveg"
"6146","CANAME","Food supply (kcal/capita/day)","Beer",6.9536409092899,"nonveg"
"6147","Honduras","Food supply (kcal/capita/day)","Beer",17,"nonveg"
"6152","Niger","Food supply (kcal/capita/day)","Beer",1,"nonveg"
"6156","Australia","Food supply (kcal/capita/day)","Beer",83,"nonveg"
"6160","Guatemala","Food supply (kcal/capita/day)","Beer",11,"nonveg"
"6163","Guinea-Bissau","Food supply (kcal/capita/day)","Beer",8,"nonveg"
"6164","Fiji","Food supply (kcal/capita/day)","Beer",25,"nonveg"
"6172","Senegal","Food supply (kcal/capita/day)","Beer",2,"nonveg"
"6173","Peru","Food supply (kcal/capita/day)","Beer",38,"nonveg"
"6178","Ukraine","Food supply (kcal/capita/day)","Beer",83,"nonveg"
"6182","Norway","Food supply (kcal/capita/day)","Beer",70,"nonveg"
"6184","Republic of Korea","Food supply (kcal/capita/day)","Beer",48,"nonveg"
"6189","Cambodia","Food supply (kcal/capita/day)","Beer",25,"nonveg"
"6191","French Polynesia","Food supply (kcal/capita/day)","Beer",41,"nonveg"
"6192","China","Food supply (kcal/capita/day)","Beer",47,"nonveg"
"6200","Southern Europe","Food supply (kcal/capita/day)","Beer",65,"nonveg"
"6205","Ecuador","Food supply (kcal/capita/day)","Beer",25,"nonveg"
"6207","Burundi","Food supply (kcal/capita/day)","Beer",20,"nonveg"
"6209","Côte d'Ivoire","Food supply (kcal/capita/day)","Beer",25,"nonveg"
"6213","Samoa","Food supply (kcal/capita/day)","Beer",37,"nonveg"
"6215","Greece","Food supply (kcal/capita/day)","Beer",47,"nonveg"
"6217","Lesotho","Food supply (kcal/capita/day)","Beer",26,"nonveg"
"6220","Sudan (former)","Food supply (kcal/capita/day)","Beer",1,"nonveg"
"6224","Sri Lanka","Food supply (kcal/capita/day)","Beer",7,"nonveg"
"6227","Polynesia","Food supply (kcal/capita/day)","Beer",39,"nonveg"
"6231","Finland","Food supply (kcal/capita/day)","Beer",115,"nonveg"
"6232","Northern America","Food supply (kcal/capita/day)","Beer",90,"nonveg"
