SeriesName,CountryCode,value
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ALB,6.300000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DZA,3.700000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ASM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ADO,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,AGO,15.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ATG,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ARG,2.299999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ARM,5.300000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ABW,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,AUS,0.200000003
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,AUT,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,AZE,8.399999619
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BHS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BHR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BGD,36.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BRB,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BLR,1.299999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BEL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BLZ,6.199999809
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BEN,20.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BMU,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BTN,12.80000019
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BOL,4.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BIH,1.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BWA,11.19999981
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BRA,2.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BRN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BGR,1.600000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BFA,26.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,BDI,29.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KHM,29
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CMR,15.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CAN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CPV,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CYM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CAF,28
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TCD,33.90000153
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CHI,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CHL,0.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CHN,3.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,COL,3.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,COM,25
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ZAR,24.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,COG,11.80000019
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CRI,1.100000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CIV,29.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HRV,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CUB,3.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CUW,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CYP,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CZE,2.099999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DNK,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DJI,29.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DMA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DOM,3.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ECU,6.199999809
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EGY,6.800000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SLV,6.599999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GNQ,10.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ERI,34.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EST,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ETH,29.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,FRO,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,FJI,5.300000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,FIN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,FRA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PYF,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GAB,6.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GMB,15.80000019
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GEO,1.100000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,DEU,1.100000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GHA,14.30000019
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GRC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GRL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GRD,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GUM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GTM,13
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GIN,16.29999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GNB,16.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GUY,11.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HTI,11.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HND,7.099999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HKG,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HUN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ISL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IND,43.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IDN,18.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IRN,4.599999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IRQ,7.099999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IRL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,IMY,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ISR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ITA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,JAM,3.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,JPN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,JOR,1.899999976
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KAZ,3.700000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KEN,16.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KIR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PRK,18.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KOR,0.899999976
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KSV,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KWT,2.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KGZ,2.700000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LAO,31.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LVA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LBN,4.199999809
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LSO,13.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LBR,20.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LBY,5.599999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LIE,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LTU,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LUX,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MAC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MKD,2.099999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MDG,36.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MWI,13.80000019
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MYS,12.89999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MDV,17.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MLI,27.89999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MLT,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MHL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MRT,19.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MUS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MEX,2.799999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,FSM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MDA,3.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MCO,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MNG,5.300000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MNE,2.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MAR,3.099999905
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MOZ,15.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MMR,22.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NAM,17.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NPL,29.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NLD,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NCL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NZL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NIC,5.699999809
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NER,39.90000153
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NGA,24.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MNP,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NOR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,OMN,8.600000381
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PAK,30.89999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PLW,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PAN,3.900000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PNG,18.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PRY,3.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PER,4.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PHL,20.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,POL,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PRT,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,PRI,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,QAT,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ROM,3.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,RUS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,RWA,11.69999981
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,WSM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SMR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,STP,14.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SAU,5.300000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SEN,14.39999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SRB,1.600000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SYC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SLE,21.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SGP,3.299999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SXM,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SVK,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SVN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SLB,11.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SOM,32.79999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ZAF,8.699999809
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SSD,32.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ESP,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LKA,21.60000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,KNA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LCA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,MAF,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,VCT,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SDN,38.40000153
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SUR,5.800000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SWZ,5.800000191
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SWE,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CHE,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,SYR,10.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TJK,15
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TZA,16.20000076
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,THA,7
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TMP,45.29999924
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TGO,16.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TON,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TTO,4.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TUN,3.299999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TUR,3.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TKM,10.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TCA,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,TUV,1.600000024
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,UGA,14.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,UKR,0.899999976
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ARE,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,GBR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,USA,1.299999952
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,URY,4.5
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,UZB,4.400000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,VUT,11.69999981
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,VEN,2.900000095
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,VNM,12
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,VIR,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,WBG,2.200000048
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,YEM,43.09999847
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ZMB,14.89999962
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ZWE,10.10000038
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ARB,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,CSS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EAS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EAP,5.252292
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EMU,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ECS,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,ECA,1.801916
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,EUU,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HPC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,HIC,1.354892
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,OEC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,NOC,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LCN,
Malnutrition_prevalence_weight_for_age_%_of_children_under_5,LAC,2.900106
