GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,order,Comments
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,LKA,AGE20-PLUS,MLE,20.7 [19.5-21.9],20.7,19.5,21.9,5204,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,SWZ,AGE20-PLUS,MLE,21.7 [19.3-24.1],21.7,19.3,24.1,5225,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,SYR,AGE20-PLUS,MLE,25.0 [23.8-26.2],25,23.8,26.2,5246,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,THA,AGE20-PLUS,MLE,21.1 [20.5-21.6],21.1,20.5,21.6,5267,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,TON,AGE20-PLUS,MLE,27.7 [26.1-29.3],27.7,26.1,29.3,5288,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,TUR,AGE20-PLUS,MLE,24.3 [23.2-25.3],24.3,23.2,25.3,5310,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,SWE,AGE20-PLUS,FMLE,24.6 [23.9-25.2],24.6,23.9,25.2,5328,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,TJK,AGE20-PLUS,FMLE,24.4 [22.1-26.9],24.4,22.1,26.9,5350,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GMB,AGE20-PLUS,FMLE,21.2 [20.1-22.4],21.2,20.1,22.4,5371,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,UZB,AGE20-PLUS,FMLE,24.6 [23.1-26.2],24.6,23.1,26.2,5460,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,VNM,AGE20-PLUS,FMLE,19.2 [18.6-19.8],19.2,18.6,19.8,5483,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,ZWE,AGE20-PLUS,FMLE,25.0 [24.0-26.0],25,24,26,5503,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MCO,AGE20-PLUS,MLE,?,,,,5698,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,EUR,TKM,AGE20-PLUS,MLE,24.5 [22.1-26.8],24.5,22.1,26.8,5727,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,GBR,AGE20-PLUS,MLE,25.3 [24.9-25.7],25.3,24.9,25.7,5749,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,URY,AGE20-PLUS,MLE,24.7 [23.0-26.4],24.7,23,26.4,5769,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,VEN,AGE20-PLUS,MLE,25.4 [23.9-26.7],25.4,23.9,26.7,5789,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,ZMB,AGE20-PLUS,MLE,19.8 [18.3-21.5],19.8,18.3,21.5,5812,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,BHS,AGE20-PLUS,FMLE,26.7 [23.9-29.5],26.7,23.9,29.5,5902,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,BRB,AGE20-PLUS,FMLE,27.2 [26.2-28.3],27.2,26.2,28.3,5924,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,BLZ,AGE20-PLUS,FMLE,26.3 [24.2-28.2],26.3,24.2,28.2,5944,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,BOL,AGE20-PLUS,FMLE,24.3 [22.9-25.6],24.3,22.9,25.6,5964,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,BRA,AGE20-PLUS,FMLE,24.5 [23.8-25.2],24.5,23.8,25.2,5987,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,BFA,AGE20-PLUS,FMLE,20.0 [18.9-21.1],20,18.9,21.1,6008,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,CMR,AGE20-PLUS,FMLE,22.5 [21.2-23.9],22.5,21.2,23.9,6028,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,CAF,AGE20-PLUS,FMLE,20.3 [19.0-21.7],20.3,19,21.7,6051,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,CHN,AGE20-PLUS,FMLE,22.1 [21.7-22.5],22.1,21.7,22.5,6071,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,UGA,AGE20-PLUS,MLE,21.5 [19.0-24.1],21.5,19,24.1,6149,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ALB,AGE20-PLUS,FMLE,25.2 [23.1-27.3],25.2,23.1,27.3,6239,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,AGO,AGE20-PLUS,FMLE,20.7 [17.6-23.8],20.7,17.6,23.8,6260,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ARM,AGE20-PLUS,FMLE,26.3 [24.5-28.2],26.3,24.5,28.2,6281,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,AZE,AGE20-PLUS,FMLE,26.7 [24.7-28.7],26.7,24.7,28.7,6302,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,BGD,AGE20-PLUS,FMLE,18.8 [17.5-20.1],18.8,17.5,20.1,6323,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,BEL,AGE20-PLUS,FMLE,24.9 [24.3-25.6],24.9,24.3,25.6,6345,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,BTN,AGE20-PLUS,FMLE,20.9 [18.6-23.3],20.9,18.6,23.3,6365,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,BWA,AGE20-PLUS,FMLE,24.2 [22.1-26.3],24.2,22.1,26.3,6387,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,BGR,AGE20-PLUS,FMLE,25.8 [23.8-27.7],25.8,23.8,27.7,6408,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,KHM,AGE20-PLUS,FMLE,19.9 [18.3-21.5],19.9,18.3,21.5,6429,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,COG,AGE20-PLUS,FMLE,21.0 [20.0-22.0],21,20,22,6497,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,CRI,AGE20-PLUS,FMLE,24.2 [22.2-26.2],24.2,22.2,26.2,6519,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,CUB,AGE20-PLUS,FMLE,24.7 [23.6-25.8],24.7,23.6,25.8,6540,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,DJI,AGE20-PLUS,FMLE,22.6 [19.8-25.5],22.6,19.8,25.5,6600,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,TLS,AGE20-PLUS,FMLE,20.2 [17.4-23.1],20.2,17.4,23.1,6622,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,SLV,AGE20-PLUS,FMLE,24.6 [22.8-26.4],24.6,22.8,26.4,6642,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,EST,AGE20-PLUS,FMLE,25.4 [24.3-26.5],25.4,24.3,26.5,6663,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,FIN,AGE20-PLUS,FMLE,25.1 [24.5-25.8],25.1,24.5,25.8,6684,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,GEO,AGE20-PLUS,FMLE,26.1 [23.1-29.1],26.1,23.1,29.1,6705,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,GRC,AGE20-PLUS,FMLE,24.3 [22.7-26.0],24.3,22.7,26,6727,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GIN,AGE20-PLUS,FMLE,20.9 [19.4-22.4],20.9,19.4,22.4,6748,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,HTI,AGE20-PLUS,FMLE,21.1 [19.8-22.4],21.1,19.8,22.4,6768,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ISL,AGE20-PLUS,FMLE,24.8 [23.8-25.9],24.8,23.8,25.9,6791,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,KIR,AGE20-PLUS,FMLE,26.9 [24.7-29.1],26.9,24.7,29.1,6880,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,LAO,AGE20-PLUS,FMLE,20.2 [18.2-22.2],20.2,18.2,22.2,6901,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,LSO,AGE20-PLUS,FMLE,25.5 [24.1-26.9],25.5,24.1,26.9,6923,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,LTU,AGE20-PLUS,FMLE,26.4 [25.3-27.5],26.4,25.3,27.5,6943,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MDG,AGE20-PLUS,FMLE,20.4 [19.1-21.7],20.4,19.1,21.7,6965,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,MDV,AGE20-PLUS,FMLE,23.4 [21.6-25.1],23.4,21.6,25.1,6987,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,MHL,AGE20-PLUS,FMLE,27.1 [24.9-29.2],27.1,24.9,29.2,7007,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,MEX,AGE20-PLUS,FMLE,25.9 [24.9-26.9],25.9,24.9,26.9,7028,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,MNG,AGE20-PLUS,FMLE,24.9 [23.1-26.7],24.9,23.1,26.7,7049,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,PRK,AGE20-PLUS,FMLE,22.1 [19.0-25.1],22.1,19,25.1,7139,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,PAK,AGE20-PLUS,FMLE,22.3 [21.3-23.3],22.3,21.3,23.3,7161,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,PNG,AGE20-PLUS,FMLE,22.3 [20.6-24.0],22.3,20.6,24,7181,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,PHL,AGE20-PLUS,FMLE,21.8 [20.8-22.8],21.8,20.8,22.8,7201,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,QAT,AGE20-PLUS,FMLE,27.2 [25.3-29.1],27.2,25.3,29.1,7224,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,RWA,AGE20-PLUS,FMLE,20.9 [19.2-22.7],20.9,19.2,22.7,7245,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,VCT,AGE20-PLUS,FMLE,24.7 [21.9-27.5],24.7,21.9,27.5,7266,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,SAU,AGE20-PLUS,FMLE,27.2 [26.6-27.7],27.2,26.6,27.7,7288,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,SYC,AGE20-PLUS,FMLE,25.5 [24.6-26.3],25.5,24.6,26.3,7308,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,SVK,AGE20-PLUS,FMLE,26.2 [23.5-28.9],26.2,23.5,28.9,7329,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,DNK,AGE20-PLUS,FMLE,23.8 [22.9-24.8],23.8,22.9,24.8,7410,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,DOM,AGE20-PLUS,FMLE,23.6 [22.8-24.5],23.6,22.8,24.5,7430,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,EGY,AGE20-PLUS,FMLE,26.9 [25.9-27.9],26.9,25.9,27.9,7452,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,ERI,AGE20-PLUS,FMLE,19.2 [18.0-20.6],19.2,18,20.6,7473,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,FJI,AGE20-PLUS,FMLE,25.1 [23.1-27.1],25.1,23.1,27.1,7494,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GAB,AGE20-PLUS,FMLE,22.8 [21.0-24.6],22.8,21,24.6,7515,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GHA,AGE20-PLUS,FMLE,21.4 [20.4-22.5],21.4,20.4,22.5,7536,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,IRN,AGE20-PLUS,FMLE,24.1 [22.6-25.5],24.1,22.6,25.5,7625,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ISR,AGE20-PLUS,FMLE,25.2 [24.1-26.3],25.2,24.1,26.3,7646,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,JPN,AGE20-PLUS,FMLE,21.5 [21.1-21.9],21.5,21.1,21.9,7668,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,KEN,AGE20-PLUS,FMLE,21.5 [20.5-22.4],21.5,20.5,22.4,7690,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,KGZ,AGE20-PLUS,FMLE,25.5 [24.2-26.9],25.5,24.2,26.9,7712,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,LBN,AGE20-PLUS,FMLE,25.0 [23.7-26.4],25,23.7,26.4,7733,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,LBY,AGE20-PLUS,FMLE,27.4 [25.5-29.2],27.4,25.5,29.2,7754,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MKD,AGE20-PLUS,FMLE,25.3 [23.4-27.3],25.3,23.4,27.3,7776,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,MYS,AGE20-PLUS,FMLE,23.2 [21.5-24.9],23.2,21.5,24.9,7796,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,SWZ,AGE20-PLUS,FMLE,26.7 [24.5-28.8],26.7,24.5,28.8,7808,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,SYR,AGE20-PLUS,FMLE,26.7 [25.0-28.4],26.7,25,28.4,7829,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,THA,AGE20-PLUS,FMLE,22.3 [21.4-23.2],22.3,21.4,23.2,7849,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,TON,AGE20-PLUS,FMLE,29.4 [27.1-31.6],29.4,27.1,31.6,7872,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,TUR,AGE20-PLUS,FMLE,26.8 [25.8-27.9],26.8,25.8,27.9,7892,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,UGA,AGE20-PLUS,FMLE,20.7 [19.4-22.0],20.7,19.4,22,7913,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,USA,AGE20-PLUS,FMLE,26.1 [25.6-26.6],26.1,25.6,26.6,7935,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,VUT,AGE20-PLUS,FMLE,24.4 [22.9-26.0],24.4,22.9,26,7955,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,YEM,AGE20-PLUS,FMLE,24.3 [21.4-27.2],24.3,21.4,27.2,7975,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,SMR,AGE20-PLUS,MLE,?,,,,8205,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,WPR,NIU,AGE20-PLUS,FMLE,?,,,,8228,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,EUR,SMR,AGE20-PLUS,FMLE,?,,,,8236,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MOZ,AGE20-PLUS,FMLE,20.9 [19.6-22.3],20.9,19.6,22.3,8331,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,NRU,AGE20-PLUS,FMLE,30.5 [28.0-32.9],30.5,28,32.9,8352,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,NZL,AGE20-PLUS,FMLE,25.0 [24.2-25.9],25,24.2,25.9,8373,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,NGA,AGE20-PLUS,FMLE,22.2 [21.4-23.0],22.2,21.4,23,8395,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,OMN,AGE20-PLUS,FMLE,25.6 [24.6-26.6],25.6,24.6,26.6,8416,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,PAN,AGE20-PLUS,FMLE,24.9 [22.9-26.9],24.9,22.9,26.9,8439,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,PER,AGE20-PLUS,FMLE,25.4 [24.3-26.4],25.4,24.3,26.4,8460,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,PRT,AGE20-PLUS,FMLE,25.0 [23.7-26.4],25,23.7,26.4,8482,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,RUS,AGE20-PLUS,FMLE,26.6 [26.0-27.2],26.6,26,27.2,8503,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,LCA,AGE20-PLUS,FMLE,24.7 [22.9-26.6],24.7,22.9,26.6,8524,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,SOM,AGE20-PLUS,FMLE,21.3 [18.5-24.1],21.3,18.5,24.1,8612,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ESP,AGE20-PLUS,FMLE,25.3 [24.7-25.9],25.3,24.7,25.9,8632,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,SUR,AGE20-PLUS,FMLE,25.1 [22.4-28.0],25.1,22.4,28,8654,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,CHE,AGE20-PLUS,FMLE,23.9 [22.9-24.8],23.9,22.9,24.8,8675,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,TZA,AGE20-PLUS,FMLE,21.5 [20.5-22.4],21.5,20.5,22.4,8696,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,TGO,AGE20-PLUS,FMLE,20.7 [19.3-22.2],20.7,19.3,22.2,8717,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,TUN,AGE20-PLUS,FMLE,25.5 [24.1-26.9],25.5,24.1,26.9,8739,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,ARE,AGE20-PLUS,FMLE,27.8 [26.5-29.2],27.8,26.5,29.2,8761,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,UKR,AGE20-PLUS,FMLE,26.3 [24.3-28.3],26.3,24.3,28.3,8782,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,NIU,AGE20-PLUS,MLE,?,,,,9050,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MCO,AGE20-PLUS,FMLE,?,,,,9072,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1988,WPR,FJI,AGE20-PLUS,MLE,23.4 [21.9-25.1],23.4,21.9,25.1,9103,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GAB,AGE20-PLUS,MLE,22.8 [20.4-25.3],22.8,20.4,25.3,9125,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GHA,AGE20-PLUS,MLE,21.2 [19.9-22.4],21.2,19.9,22.4,9147,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,GTM,AGE20-PLUS,MLE,23.6 [22.0-25.1],23.6,22,25.1,9168,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,GUY,AGE20-PLUS,MLE,22.7 [20.4-24.9],22.7,20.4,24.9,9190,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,HUN,AGE20-PLUS,MLE,25.8 [25.2-26.4],25.8,25.2,26.4,9210,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,IDN,AGE20-PLUS,MLE,20.2 [19.5-21.0],20.2,19.5,21,9232,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,IRL,AGE20-PLUS,MLE,26.0 [25.1-26.9],26,25.1,26.9,9253,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,JAM,AGE20-PLUS,MLE,22.5 [21.5-23.5],22.5,21.5,23.5,9274,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,LBY,AGE20-PLUS,MLE,25.0 [23.7-26.4],25,23.7,26.4,9362,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MKD,AGE20-PLUS,MLE,25.5 [23.3-27.6],25.5,23.3,27.6,9382,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,MYS,AGE20-PLUS,MLE,22.4 [21.2-23.6],22.4,21.2,23.6,9404,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MLT,AGE20-PLUS,MLE,26.0 [24.9-27.1],26,24.9,27.1,9425,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MUS,AGE20-PLUS,MLE,22.9 [22.4-23.3],22.9,22.4,23.3,9447,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MDA,AGE20-PLUS,MLE,24.6 [22.2-26.9],24.6,22.2,26.9,9469,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,MAR,AGE20-PLUS,MLE,23.0 [21.8-24.1],23,21.8,24.1,9491,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,NAM,AGE20-PLUS,MLE,21.2 [19.7-22.8],21.2,19.7,22.8,9512,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,NLD,AGE20-PLUS,MLE,24.3 [23.6-25.0],24.3,23.6,25,9533,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,PER,AGE20-PLUS,MLE,23.4 [21.6-25.3],23.4,21.6,25.3,9621,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,PRT,AGE20-PLUS,MLE,25.1 [24.1-26.1],25.1,24.1,26.1,9642,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,RUS,AGE20-PLUS,MLE,25.0 [24.5-25.4],25,24.5,25.4,9663,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,LCA,AGE20-PLUS,MLE,23.1 [21.7-24.6],23.1,21.7,24.6,9684,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,STP,AGE20-PLUS,MLE,21.6 [19.9-23.3],21.6,19.9,23.3,9705,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,SRB,AGE20-PLUS,MLE,25.9 [25.0-26.7],25.9,25,26.7,9727,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,SGP,AGE20-PLUS,MLE,23.1 [22.6-23.5],23.1,22.6,23.5,9748,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,SLB,AGE20-PLUS,MLE,24.9 [23.2-26.6],24.9,23.2,26.6,9771,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,KOR,AGE20-PLUS,MLE,22.3 [21.8-22.9],22.3,21.8,22.9,9792,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,SDN,AGE20-PLUS,MLE,20.9 [18.7-23.1],20.9,18.7,23.1,9814,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,TGO,AGE20-PLUS,MLE,21.0 [18.8-23.2],21,18.8,23.2,9881,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,TUN,AGE20-PLUS,MLE,22.8 [21.8-23.9],22.8,21.8,23.9,9902,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,ARE,AGE20-PLUS,MLE,25.9 [24.8-26.8],25.9,24.8,26.8,9923,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,UKR,AGE20-PLUS,MLE,24.9 [22.6-27.1],24.9,22.6,27.1,9945,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,UZB,AGE20-PLUS,MLE,24.7 [23.3-26.2],24.7,23.3,26.2,9965,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,VNM,AGE20-PLUS,MLE,19.3 [18.8-19.7],19.3,18.8,19.7,9987,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,ZWE,AGE20-PLUS,MLE,21.5 [20.5-22.5],21.5,20.5,22.5,10008,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,DZA,AGE20-PLUS,FMLE,24.5 [22.6-26.3],24.5,22.6,26.3,10029,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,ATG,AGE20-PLUS,FMLE,25.1 [22.3-28.0],25.1,22.3,28,10050,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,AUS,AGE20-PLUS,FMLE,24.6 [24.1-25.1],24.6,24.1,25.1,10072,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,BIH,AGE20-PLUS,FMLE,25.4 [23.5-27.2],25.4,23.5,27.2,10162,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,BRN,AGE20-PLUS,FMLE,22.9 [19.7-26.1],22.9,19.7,26.1,10182,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,BDI,AGE20-PLUS,FMLE,19.9 [17.0-22.8],19.9,17,22.8,10204,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,CAN,AGE20-PLUS,FMLE,24.9 [24.4-25.5],24.9,24.4,25.5,10225,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,TCD,AGE20-PLUS,FMLE,19.7 [18.3-21.1],19.7,18.3,21.1,10246,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,COL,AGE20-PLUS,FMLE,24.4 [23.3-25.5],24.4,23.3,25.5,10267,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,COD,AGE20-PLUS,FMLE,20.3 [18.0-22.6],20.3,18,22.6,10288,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,CIV,AGE20-PLUS,FMLE,21.9 [20.7-23.0],21.9,20.7,23,10310,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,CYP,AGE20-PLUS,FMLE,24.5 [22.9-26.1],24.5,22.9,26.1,10330,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,ETH,AGE20-PLUS,FMLE,19.2 [17.7-20.7],19.2,17.7,20.7,10419,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,FRA,AGE20-PLUS,FMLE,24.3 [23.4-25.3],24.3,23.4,25.3,10441,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,DEU,AGE20-PLUS,FMLE,25.0 [24.6-25.5],25,24.6,25.5,10463,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,GRD,AGE20-PLUS,FMLE,24.7 [22.0-27.5],24.7,22,27.5,10484,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,GNB,AGE20-PLUS,FMLE,21.2 [18.4-24.0],21.2,18.4,24,10505,
NCD_BMI_MEAN,PUBLISHED,1988,AMR,HND,AGE20-PLUS,FMLE,24.0 [22.1-26.0],24,22.1,26,10527,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,IND,AGE20-PLUS,FMLE,20.6 [19.8-21.4],20.6,19.8,21.4,10547,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,IRQ,AGE20-PLUS,FMLE,27.0 [25.0-29.0],27,25,29,10569,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,ITA,AGE20-PLUS,FMLE,24.9 [24.4-25.4],24.9,24.4,25.4,10590,
NCD_BMI_MEAN,PUBLISHED,1988,EMR,JOR,AGE20-PLUS,FMLE,28.4 [27.2-29.7],28.4,27.2,29.7,10611,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,LUX,AGE20-PLUS,FMLE,24.7 [22.9-26.5],24.7,22.9,26.5,10699,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MWI,AGE20-PLUS,FMLE,21.1 [20.1-22.1],21.1,20.1,22.1,10719,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MLI,AGE20-PLUS,FMLE,20.0 [18.7-21.2],20,18.7,21.2,10742,
NCD_BMI_MEAN,PUBLISHED,1988,AFR,MRT,AGE20-PLUS,FMLE,23.6 [21.9-25.2],23.6,21.9,25.2,10763,
NCD_BMI_MEAN,PUBLISHED,1988,WPR,FSM,AGE20-PLUS,FMLE,27.4 [25.3-29.6],27.4,25.3,29.6,10785,
NCD_BMI_MEAN,PUBLISHED,1988,EUR,MNE,AGE20-PLUS,FMLE,25.9 [23.0-28.7],25.9,23,28.7,10807,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,MMR,AGE20-PLUS,FMLE,20.6 [18.4-22.7],20.6,18.4,22.7,10828,
NCD_BMI_MEAN,PUBLISHED,1988,SEAR,NPL,AGE20-PLUS,FMLE,19.2 [17.8-20.6],19.2,17.8,20.6,10849,
